ORIGIN,JWMNP,FINCP,GRNTP,HINCP,SMOCP,PINCP,HH_COST,PERNP,WAGP,UNEMP,EMP,type
5401300,25.0,48000.0,650.0,44900.0,422.5,31000.0,0.12611320754716981,28900.0,28000.0,19,233,stayers
5500100,20.0,66300.0,685.0,60400.0,761.5,37400.0,0.16153444816053514,34900.0,32000.0,51,1557,stayers
5500104,20.0,103750.0,1130.0,93400.0,1520.0,50000.0,0.1824,46900.0,45000.0,22,1674,stayers
5500200,15.0,81000.0,812.0,75000.0,1093.0,42000.0,0.1657808219178082,40000.0,40000.0,12,711,stayers
5500600,15.0,68800.0,702.0,61600.0,750.0,38200.0,0.15509644680112988,35000.0,32000.0,18,727,stayers
5500700,20.0,75800.0,745.0,70200.0,969.0,40000.0,0.1641758241758242,38000.0,36000.0,37,1769,stayers
5500800,20.0,80000.0,720.0,75000.0,986.5,40000.0,0.15913793103448276,38000.0,35000.0,21,1408,stayers
5500900,15.0,89800.0,950.0,79150.0,1034.5,40785.0,0.1704201680672269,40000.0,40000.0,11,381,stayers
5501000,20.0,85000.0,860.0,79900.0,1123.0,42800.0,0.1738823529411765,40000.0,38000.0,10,865,stayers
5501001,20.0,86600.0,890.0,81000.0,1081.0,42000.0,0.16744493392070486,40500.0,40000.0,24,940,stayers
5501300,20.0,65300.0,800.0,59300.0,714.0,40000.0,0.15229411764705883,37000.0,35000.0,19,694,stayers
5501301,20.0,85000.0,664.0,78400.0,848.5,42000.0,0.13305439330543933,40000.0,40000.0,12,673,stayers
5501400,20.0,70000.0,700.0,64360.0,828.0,40000.0,0.16125,37000.0,35000.0,28,1262,stayers
5501401,20.0,88000.0,790.0,81000.0,1103.0,41900.0,0.15389999999999998,40000.0,40000.0,11,794,stayers
5501500,18.5,89000.0,844.5,82500.0,1090.0,42000.0,0.15731868131868132,40000.0,40000.0,21,714,stayers
5501501,15.0,82400.0,808.0,76700.0,993.0,43000.0,0.1569266190637298,40000.0,40000.0,12,559,stayers
5501600,20.0,84000.0,760.0,76000.0,966.0,41455.0,0.15836842105263157,40000.0,40000.0,13,785,stayers
5501601,20.0,72900.0,766.0,66750.0,830.0,39000.0,0.16269473684210528,36000.0,35000.0,24,1101,stayers
5502400,20.0,78930.0,940.0,74000.0,1083.0,38000.0,0.17133333333333334,35400.0,35000.0,21,570,stayers
5502500,15.0,84500.0,823.0,78000.0,984.0,42000.0,0.16,40000.0,40000.0,15,488,stayers
5510000,20.0,87000.0,890.0,74000.0,1186.0,42000.0,0.18255737704918032,40000.0,40000.0,12,410,stayers
5520000,20.0,103000.0,850.0,94000.0,1305.0,50000.0,0.15745376776953077,50000.0,48000.0,13,690,stayers
5530000,20.0,89900.0,850.0,81000.0,1170.0,45000.0,0.17410579345088162,40900.0,40000.0,14,504,stayers
5540100,20.0,80000.0,890.0,70000.0,1178.5,40000.0,0.18838356164383563,40000.0,39300.0,85,2426,stayers
5550000,20.0,85000.0,941.0,76800.0,1163.0,40010.0,0.1756243093922652,39250.0,35000.0,13,423,stayers
5555100,20.0,74200.0,781.0,68000.0,918.0,39050.0,0.1623529411764706,35700.0,33500.0,49,1755,stayers
5555102,20.0,93000.0,939.0,84500.0,1250.0,45000.0,0.17351955307262568,42000.0,40000.0,21,761,stayers
5570100,20.0,112000.0,1040.0,101015.0,1453.0,53820.0,0.16759145237232886,50000.0,50000.0,27,1254,stayers
5600100,10.0,80050.0,831.0,72000.0,960.0,44650.0,0.15671641791044777,40000.0,37150.0,6,466,stayers
5600200,10.0,73200.0,780.0,67900.0,708.0,40000.0,0.15360000000000001,35300.0,33000.0,11,365,stayers
5600300,10.0,85800.0,905.0,80000.0,1273.0,45000.0,0.17742857142857144,40000.0,40000.0,14,465,stayers
5600400,15.0,84800.0,850.0,77460.0,959.0,45000.0,0.14643423137876388,43600.0,42000.0,9,482,stayers
5600500,10.0,72600.0,705.0,65200.0,626.0,37000.0,0.14009049773755655,35000.0,33300.0,31,546,stayers
