ORIGIN,JWMNP,FINCP,GRNTP,HINCP,SMOCP,PINCP,HH_COST,PERNP,WAGP,UNEMP,EMP,type
2001000,15.0,66900.0,630.0,60100.0,674.0,35300.0,0.14086153846153845,33000.0,31000.0,17,490,stayers
2001200,10.0,70100.0,720.0,63400.0,761.5,36000.0,0.15582938388625592,34000.0,30000.0,19,581,stayers
2001300,17.0,74000.0,845.0,67450.0,913.0,38950.0,0.16777947932618684,35450.0,35000.0,84,2030,stayers
2001400,20.0,65000.0,705.0,57200.0,754.0,36850.0,0.16892494929006086,35000.0,33000.0,22,448,stayers
2001500,15.0,61000.0,640.0,55000.0,618.0,35000.0,0.15128834355828222,31000.0,30000.0,15,550,stayers
2100100,15.0,58000.0,620.0,50000.0,606.0,32400.0,0.14595,30000.0,29500.0,33,660,stayers
2100200,20.0,57800.0,673.0,51000.0,560.0,31200.0,0.13015873015873017,30000.0,30000.0,25,408,stayers
2100300,15.0,64000.0,728.0,56200.0,591.0,32000.0,0.13362742980561554,30000.0,28000.0,13,371,stayers
2100400,20.0,55000.0,655.0,49100.0,583.0,32600.0,0.14427067669172933,30000.0,28050.0,25,647,stayers
2100500,15.0,72380.0,797.0,64450.0,960.0,37000.0,0.16421052631578947,35100.0,34500.0,7,392,stayers
2100600,15.0,48140.0,526.5,43600.0,438.0,28200.0,0.13249586776859504,25100.0,24000.0,16,381,stayers
2100700,15.0,50000.0,630.0,42200.0,483.0,27000.0,0.1434586387434555,25000.0,25000.0,23,258,stayers
2100800,20.0,46190.0,577.5,38600.0,611.0,31500.0,0.17162790697674418,28000.0,26000.0,18,263,stayers
2100900,15.0,40115.0,522.5,35000.0,325.0,25500.0,0.1477832512315271,22000.0,22000.0,21,264,stayers
2101000,20.0,38800.0,500.0,34950.0,369.5,26000.0,0.1380771869176547,25000.0,24000.0,31,276,stayers
2101100,20.0,44000.0,615.0,40000.0,462.0,32000.0,0.16199616122840693,30000.0,29500.0,28,336,stayers
2101290,20.0,70000.0,714.0,61600.0,697.0,38000.0,0.14763848396501456,35000.0,34600.0,50,929,stayers
2101400,20.0,56200.0,627.0,53140.0,603.0,32000.0,0.14160771704180064,29400.0,28000.0,13,468,stayers
2101500,15.0,73400.0,760.0,65000.0,840.0,39000.0,0.15586666666666665,35000.0,35000.0,11,432,stayers
2101690,25.0,89400.0,811.0,84000.0,1071.0,46900.0,0.14993548387096775,43000.0,42000.0,32,1080,stayers
2101700,20.0,91000.0,873.5,79000.0,1029.5,42000.0,0.15968181818181817,40000.0,38750.0,138,3474,stayers
2101900,20.0,88000.0,907.0,75000.0,1053.0,42550.0,0.15693476884103863,40000.0,38000.0,38,1182,stayers
2102000,20.0,71100.0,735.0,65160.0,923.0,40000.0,0.1665010073875084,35000.0,35000.0,16,454,stayers
2102100,20.0,66500.0,680.0,58100.0,784.0,35900.0,0.15537624787920862,32300.0,30000.0,12,431,stayers
2102200,15.0,60000.0,720.0,53000.0,616.0,33000.0,0.15498233215547705,30000.0,29000.0,21,374,stayers
2102300,20.0,71300.0,720.0,67400.0,922.0,36305.0,0.16,35000.0,34000.0,21,563,stayers
2102400,20.0,85000.0,800.0,73655.0,1072.0,40000.0,0.15974025974025974,38500.0,38000.0,31,648,stayers
2102500,20.0,97000.0,897.5,92000.0,1128.0,45000.0,0.15078947368421053,42000.0,40000.0,17,403,stayers
2102600,20.0,85000.0,744.0,73000.0,960.0,40000.0,0.14878172588832486,37000.0,35450.0,28,714,stayers
2102700,20.0,56000.0,603.5,48000.0,578.0,32700.0,0.14986842105263157,30000.0,28050.0,23,501,stayers
2102800,20.0,58000.0,683.0,50000.0,628.5,32000.0,0.16073170731707315,30000.0,30000.0,29,459,stayers
2200100,15.0,55180.0,750.0,49100.0,696.0,30000.0,0.16949068322981367,28900.0,27000.0,43,739,stayers
2200200,16.0,56700.0,893.0,51000.0,676.0,30000.0,0.1521081081081081,29600.0,28000.0,29,527,stayers
2200300,20.0,53000.0,678.0,46200.0,434.5,29000.0,0.14104712041884818,25500.0,24000.0,62,767,stayers
2200400,15.0,61800.0,745.0,52350.0,661.0,30000.0,0.16460526315789475,30000.0,30000.0,29,499,stayers
2200500,20.0,54000.0,570.0,44000.0,431.0,30000.0,0.12547603121516165,30000.0,27000.0,33,596,stayers
2200600,20.0,54500.0,652.0,47900.0,464.0,30000.0,0.12846481876332622,28000.0,25000.0,21,454,stayers
2200700,15.0,61600.0,830.0,53700.0,576.5,35000.0,0.14187096774193547,32000.0,30000.0,50,775,stayers
2200890,15.0,71110.0,720.0,61470.0,581.0,40000.0,0.12395005675368898,36000.0,35000.0,57,1072,stayers
2201000,20.0,48300.0,644.5,42000.0,438.0,30000.0,0.14497731958762886,28500.0,26000.0,21,379,stayers
2201100,20.0,60000.0,595.0,53800.0,447.0,34000.0,0.11883030303030304,32000.0,30000.0,25,356,stayers
2201200,20.0,75000.0,830.0,67700.0,933.0,37100.0,0.1619631901840491,35000.0,33500.0,29,709,stayers
2201300,17.0,52600.0,742.0,48000.0,536.0,34000.0,0.15530967741935484,31700.0,30000.0,36,529,stayers
2201400,20.0,68000.0,740.0,64500.0,533.0,39800.0,0.12490909090909091,36000.0,34350.0,23,415,stayers
2201500,20.0,85600.0,924.0,70400.0,922.0,41800.0,0.15736757624398073,40000.0,37800.0,64,1294,stayers
2201600,25.0,90100.0,960.0,83000.0,920.0,50000.0,0.13757575757575757,48000.0,45000.0,13,308,stayers
2201700,30.0,73500.0,891.0,67800.0,700.0,40000.0,0.13748231966053748,40000.0,40000.0,21,381,stayers
2201800,20.0,57000.0,770.0,50000.0,580.5,34400.0,0.14009940150923755,30000.0,30000.0,33,439,stayers
2201900,30.0,78000.0,964.0,69600.0,848.0,43000.0,0.145625,40000.0,39000.0,20,448,stayers
2202000,20.0,74000.0,727.0,66000.0,496.0,40600.0,0.1290909090909091,40000.0,37550.0,23,437,stayers
2202100,15.0,60000.0,814.0,55000.0,519.0,41800.0,0.14404339963833634,40000.0,40000.0,24,254,stayers
2202200,20.0,86000.0,1010.0,76710.0,1140.0,43100.0,0.16319999999999998,40000.0,39500.0,36,832,stayers
2202390,20.0,72000.0,963.5,64750.0,878.0,40000.0,0.1673960612691466,36000.0,34000.0,95,2071,stayers
2202400,20.0,68000.0,990.0,52500.0,1089.0,37000.0,0.22574257425742572,35000.0,31000.0,113,1978,stayers
2300100,15.0,56100.0,540.0,50000.0,632.0,33000.0,0.15228426395939088,30800.0,30000.0,25,573,stayers
2300200,20.0,60900.0,718.5,54000.0,710.0,32665.0,0.165,28050.0,26000.0,31,647,stayers
2300300,20.0,65020.0,810.0,60000.0,833.0,34050.0,0.16282201405152225,30000.0,30000.0,29,673,stayers
2300400,20.0,74600.0,780.0,66220.0,910.0,39000.0,0.1641101694915254,36000.0,33000.0,16,377,stayers
2300500,20.0,70000.0,780.0,65400.0,920.0,38000.0,0.16852173913043478,35000.0,30000.0,30,877,stayers
2300600,20.0,74800.0,740.0,62400.0,1065.0,35000.0,0.188025,33000.0,32000.0,16,327,stayers
2300790,20.0,90000.0,1010.0,81500.0,1272.0,43800.0,0.18066298342541437,40000.0,38000.0,58,1626,stayers
2400100,15.0,57900.0,710.0,52800.0,682.0,30120.0,0.16236391912908243,30000.0,30000.0,23,466,stayers
2400200,20.0,82200.0,903.0,76000.0,1128.0,43000.0,0.17096507442358205,40000.0,40000.0,27,587,stayers
2400300,30.0,120000.0,1380.0,112400.0,1752.0,55400.0,0.17544626684613723,53000.0,51000.0,50,1381,stayers
2400400,30.0,111700.0,1267.0,106800.0,1683.0,55000.0,0.17954984792861123,50000.0,50000.0,22,931,stayers
2400500,25.0,100000.0,1296.0,90800.0,1376.5,50000.0,0.18184049079754602,46000.0,45000.0,166,3656,stayers
2400600,30.0,110500.0,1275.0,100000.0,1546.0,55000.0,0.17266666666666666,50000.0,50000.0,43,1116,stayers
2400700,25.0,99100.0,1086.0,89000.0,1467.0,50000.0,0.18499115044247788,50000.0,48000.0,29,416,stayers
2400800,25.0,75500.0,1098.0,64000.0,1144.0,42400.0,0.20676646706586826,40000.0,39500.0,143,2215,stayers
2400900,30.0,154000.0,1650.0,145000.0,2097.0,72000.0,0.1810843373493976,70000.0,68000.0,37,1354,stayers
2401000,30.0,150000.0,1715.0,135500.0,2088.0,67025.0,0.18163636363636365,61000.0,60000.0,163,4855,stayers
2401100,30.0,103090.0,1494.0,99920.0,1762.0,45000.0,0.2,43000.0,40700.0,226,4086,stayers
2401200,25.0,126000.0,1700.0,117865.0,1795.0,60000.0,0.18186486486486486,55000.0,52000.0,74,2107,stayers
2401300,25.0,89260.0,1060.0,79000.0,1231.0,43000.0,0.185319587628866,39000.0,35000.0,32,937,stayers
2401400,20.0,79200.0,963.5,70000.0,1050.0,37100.0,0.18489425981873112,35000.0,32000.0,48,645,stayers
2401500,30.0,112250.0,1370.0,107000.0,1650.0,56500.0,0.17708333333333331,54000.0,50000.0,20,708,stayers
2401600,45.0,128200.0,1711.5,120100.0,1870.0,60000.0,0.18105017502917153,58000.0,56000.0,22,609,stayers
2500100,15.0,89900.0,821.0,79000.0,1123.0,41300.0,0.17295081967213116,36350.0,33000.0,26,802,stayers
2500290,20.0,84200.0,940.0,73400.0,1238.0,42050.0,0.18595310233682516,40000.0,37000.0,129,3187,stayers
2500390,25.0,118000.0,1268.0,106800.0,1865.0,55000.0,0.194,50000.0,50000.0,854,22306,stayers
2503300,30.0,96000.0,1570.0,88000.0,1910.0,45000.0,0.22507462686567165,44000.0,42000.0,198,3264,stayers
2504790,15.0,99600.0,1350.0,87300.0,1570.0,48000.0,0.1969807868252516,40000.0,36000.0,43,1122,stayers
2600100,15.0,60010.0,600.0,54000.0,637.5,30500.0,0.15201574803149606,30000.0,28000.0,41,832,stayers
2600200,15.0,56700.0,587.5,55000.0,654.0,34000.0,0.1473684210526316,30700.0,30000.0,46,749,stayers
2600300,18.0,58600.0,700.0,53000.0,644.0,32300.0,0.14382022471910114,30000.0,28200.0,43,859,stayers
2600400,20.0,61000.0,726.5,57000.0,768.0,32000.0,0.16106194690265485,30000.0,28000.0,58,1077,stayers
2600500,20.0,68350.0,836.5,61450.0,835.0,35000.0,0.16844036697247705,30500.0,30000.0,24,731,stayers
2600600,20.0,58500.0,700.0,54600.0,647.0,34000.0,0.15251472587222475,30000.0,30000.0,37,784,stayers
2600700,17.0,63100.0,720.0,59900.0,720.0,36000.0,0.15283333333333332,35000.0,33000.0,36,584,stayers
2600800,18.0,89000.0,903.0,81800.0,1059.0,40000.0,0.1548,38400.0,36000.0,23,952,stayers
2600900,20.0,82000.0,815.0,75000.0,950.0,42000.0,0.1561005586592179,40000.0,40000.0,21,530,stayers
2601000,15.0,80000.0,930.0,73200.0,963.0,39200.0,0.1608,35800.0,35000.0,60,1935,stayers
2601100,20.0,60000.0,750.0,56000.0,729.0,33000.0,0.15321428571428572,30500.0,30000.0,41,1088,stayers
2601200,20.0,60350.0,700.0,54100.0,733.0,34200.0,0.15738413054135442,32000.0,30000.0,47,750,stayers
2601300,20.0,53600.0,637.5,47600.0,622.0,30000.0,0.16077028885832187,27000.0,25000.0,54,698,stayers
2601400,20.0,72300.0,733.0,66000.0,820.0,37470.0,0.15302158273381294,35000.0,34000.0,29,719,stayers
2601500,20.0,65600.0,817.0,58800.0,734.0,34000.0,0.1595294117647059,30000.0,30000.0,41,723,stayers
2601600,20.0,57000.0,690.0,53600.0,641.0,32000.0,0.14820380264413247,30000.0,27000.0,49,1022,stayers
2601700,20.0,68000.0,793.0,62500.0,867.0,35000.0,0.15969581749049427,32200.0,30000.0,106,1926,stayers
2601800,15.0,83450.0,860.0,74000.0,1023.0,39200.0,0.1716,35000.0,34000.0,47,950,stayers
2601900,20.0,82500.0,840.0,75800.0,954.0,43300.0,0.15638141809290954,40000.0,39800.0,22,876,stayers
2602000,20.0,68000.0,702.5,61750.0,780.0,36400.0,0.1525,34000.0,32000.0,40,791,stayers
2602100,20.0,83700.0,810.0,71900.0,943.0,41000.0,0.1529276693455798,38000.0,36000.0,27,830,stayers
2602200,15.0,60520.0,760.0,55000.0,766.5,35000.0,0.1638512035010941,32000.0,30000.0,20,611,stayers
2602300,25.0,65300.0,687.0,59800.0,853.0,36300.0,0.1628215767634855,34650.0,32000.0,27,573,stayers
2602400,15.0,69200.0,775.0,60000.0,829.5,36200.0,0.1589189189189189,34950.0,33000.0,27,681,stayers
2602500,24.0,68620.0,775.0,62365.0,802.0,36000.0,0.15573734247181073,33000.0,30000.0,39,872,stayers
2602600,20.0,70000.0,806.0,64540.0,837.0,35000.0,0.1538074074074074,32000.0,30000.0,21,542,stayers
2602700,20.0,100800.0,1110.0,86700.0,1412.0,50000.0,0.17855750487329436,45000.0,43600.0,43,1270,stayers
2602800,30.0,106900.0,1085.0,100000.0,1280.0,52000.0,0.15586206896551724,50000.0,50000.0,17,838,stayers
2602900,25.0,106500.0,1100.0,98000.0,1364.0,53000.0,0.16058823529411764,50000.0,49200.0,171,4728,stayers
2603000,25.0,77000.0,960.0,71700.0,994.5,40000.0,0.16536986301369863,39000.0,38000.0,123,2704,stayers
2603100,20.0,70985.0,796.5,66915.0,901.0,36000.0,0.16064779724357608,34000.0,32000.0,37,667,stayers
2603200,20.0,70000.0,864.0,59600.0,858.0,35010.0,0.17782677165354333,33300.0,32000.0,375,4912,stayers
2603300,20.0,82600.0,800.0,74200.0,1005.0,40000.0,0.15496062992125986,37950.0,36000.0,23,533,stayers
2700100,15.0,80000.0,682.0,72000.0,886.5,40000.0,0.14914285714285713,38000.0,35000.0,23,858,stayers
2700200,15.0,70000.0,700.0,62000.0,826.0,39000.0,0.15624633431085044,36000.0,33000.0,27,772,stayers
2700390,20.0,70000.0,700.0,62130.0,816.5,38200.0,0.16115702479338845,35000.0,33000.0,99,1882,stayers
2700600,25.0,77100.0,860.0,71700.0,1110.0,40000.0,0.17406060606060605,38000.0,36000.0,41,969,stayers
2700700,20.0,70000.0,785.0,65625.0,869.5,37650.0,0.16457142857142856,35000.0,32000.0,25,1007,stayers
2700800,15.0,77600.0,690.0,71700.0,879.0,40000.0,0.15333838001514005,37000.0,34000.0,27,1141,stayers
2700900,15.0,86000.0,796.5,82000.0,1018.0,40000.0,0.1554098360655738,38000.0,35000.0,14,885,stayers
2701000,25.0,90000.0,930.0,85500.0,1236.0,45000.0,0.16392667060910704,42000.0,40000.0,6,495,stayers
2701100,25.0,95000.0,1080.0,88250.0,1340.0,44400.0,0.17710843373493976,42000.0,41000.0,34,1117,stayers
2701200,25.0,115300.0,1350.0,107600.0,1493.0,57000.0,0.16486153846153845,52000.0,50000.0,20,781,stayers
2701300,20.0,91700.0,990.0,79000.0,1225.0,40000.0,0.1753846153846154,38000.0,35000.0,47,1499,stayers
2701400,20.0,105000.0,1140.0,93200.0,1451.0,50000.0,0.17232043204320432,49000.0,46600.0,124,3541,stayers
2701500,20.0,106100.0,1180.0,100000.0,1377.0,51000.0,0.1612707182320442,50000.0,48000.0,37,1365,stayers
2701690,25.0,120700.0,1130.0,115000.0,1569.5,54000.0,0.16481139541018203,50000.0,50000.0,17,906,stayers
2701800,25.0,104300.0,1000.0,98000.0,1450.0,49000.0,0.17150105708245245,47000.0,45000.0,14,543,stayers
2701900,15.0,82000.0,717.5,75000.0,924.0,40000.0,0.14928327645051193,38000.0,35000.0,22,1122,stayers
2702000,15.0,72000.0,595.0,66500.0,703.0,40000.0,0.14068571428571428,36900.0,33000.0,10,837,stayers
2702100,15.0,70100.0,680.0,65000.0,715.5,38000.0,0.13899497487437185,35000.0,30000.0,21,949,stayers
2702200,15.0,88000.0,900.0,79000.0,1044.0,40000.0,0.15237536656891496,36000.0,34000.0,15,651,stayers
2702300,20.0,89700.0,900.0,84500.0,1233.0,40900.0,0.17010840289371174,40000.0,36000.0,20,871,stayers
2702400,15.0,82450.0,718.0,75000.0,918.0,40000.0,0.1437037037037037,38000.0,35000.0,20,805,stayers
2702500,15.0,99800.0,1070.0,95000.0,1242.0,50555.0,0.15166265060240963,50000.0,45000.0,10,600,stayers
2702600,20.0,79990.0,700.0,70300.0,880.5,39050.0,0.15775,35900.0,34000.0,15,706,stayers
2800100,25.0,78500.0,970.0,77000.0,1007.0,40000.0,0.1599557522123894,38000.0,37000.0,27,691,stayers
2800200,20.0,51200.0,543.5,45300.0,482.0,29050.0,0.14215252348352175,28000.0,28000.0,37,495,stayers
2800300,20.0,51100.0,667.0,47700.0,497.5,30000.0,0.156,27000.0,25000.0,24,424,stayers
2800400,20.0,63100.0,695.0,56000.0,554.0,32000.0,0.1398,30000.0,30000.0,9,606,stayers
2800500,20.0,62800.0,710.0,60000.0,556.0,34000.0,0.13258064516129034,31000.0,30000.0,22,666,stayers
2800600,15.0,62800.0,706.0,53450.0,599.0,32500.0,0.15251612903225806,30000.0,30000.0,45,648,stayers
2800700,20.0,45400.0,519.0,39000.0,466.0,30000.0,0.15839999999999999,28000.0,26000.0,29,396,stayers
2800800,15.0,46900.0,600.0,39900.0,508.5,25980.0,0.16593750000000002,24350.0,22000.0,55,513,stayers
2800990,20.0,68000.0,830.0,59800.0,746.5,35000.0,0.1522169639606844,32500.0,30000.0,96,1639,stayers
2801300,21.0,77400.0,970.0,74000.0,833.0,43500.0,0.14217562254259503,40000.0,38000.0,16,619,stayers
2801400,23.0,52000.0,612.0,45600.0,471.0,30000.0,0.13644128113879003,29100.0,27600.0,22,414,stayers
2801500,20.0,59000.0,603.0,50000.0,508.0,35300.0,0.14566037735849058,34250.0,32550.0,17,367,stayers
2801600,15.0,50000.0,600.0,41700.0,443.0,30700.0,0.1538784980011422,29000.0,28000.0,26,568,stayers
2801700,20.0,53000.0,700.0,46400.0,453.0,33000.0,0.14030635979436717,30000.0,29500.0,18,359,stayers
2801800,20.0,62560.0,784.0,52950.0,543.5,35000.0,0.15530097087378641,32000.0,30000.0,25,485,stayers
2801900,25.0,64000.0,820.0,59000.0,688.0,35000.0,0.15527638190954773,30000.0,29100.0,29,348,stayers
2802000,20.0,68040.0,860.0,59700.0,744.0,34000.0,0.16603636363636365,30000.0,29000.0,54,607,stayers
2802100,20.0,77410.0,870.0,66050.0,711.0,40600.0,0.13841432225063938,38400.0,36000.0,22,450,stayers
2900100,15.0,58100.0,575.0,54000.0,526.0,32000.0,0.1296,30000.0,28000.0,27,933,stayers
2900200,15.0,68600.0,763.0,61000.0,742.0,36000.0,0.14086206896551723,34000.0,33000.0,23,557,stayers
2900300,15.0,56100.0,621.0,47000.0,577.0,30000.0,0.15460227272727273,28000.0,26000.0,16,715,stayers
2900400,25.0,69600.0,650.5,63900.0,781.0,37000.0,0.14764044943820226,35000.0,34250.0,19,623,stayers
2900500,20.0,75100.0,650.0,69000.0,744.0,40000.0,0.13855514931793045,37000.0,35000.0,11,651,stayers
2900600,15.0,82000.0,797.0,71000.0,982.5,37000.0,0.15710106382978722,33700.0,32000.0,21,520,stayers
2900700,15.0,58400.0,606.0,55575.0,667.0,32000.0,0.14685714285714285,30000.0,28000.0,17,817,stayers
2900800,21.0,65800.0,720.0,60550.0,810.0,35000.0,0.15485321673953778,31450.0,30000.0,26,702,stayers
2900900,20.0,94400.0,1002.0,85000.0,1188.0,48000.0,0.15869786368260427,45000.0,43700.0,37,1338,stayers
2901000,20.0,78000.0,908.0,68100.0,997.0,40000.0,0.16954990215264187,38000.0,36000.0,98,2561,stayers
2901100,30.0,77000.0,960.0,73100.0,981.0,40000.0,0.15832699619771862,40000.0,36000.0,22,551,stayers
2901200,19.5,55000.0,605.0,48400.0,595.0,31000.0,0.16012258064516127,28250.0,25000.0,36,550,stayers
2901300,20.0,59050.0,635.0,51800.0,583.0,30450.0,0.1433628318584071,28000.0,26000.0,14,392,stayers
2901400,20.0,61000.0,745.0,58000.0,778.0,32000.0,0.16887983706720977,30000.0,26400.0,16,419,stayers
2901500,15.0,58700.0,618.0,50800.0,620.0,30000.0,0.15047619047619049,27000.0,25300.0,16,403,stayers
2901600,20.0,72300.0,783.0,64580.0,959.0,35500.0,0.15168,34000.0,34000.0,13,362,stayers
2901700,22.0,100000.0,1044.0,91100.0,1328.0,47900.0,0.15878316559926806,44200.0,42000.0,48,1675,stayers
2901800,20.0,97055.0,990.0,83300.0,1183.5,47000.0,0.16425806451612904,43000.0,41000.0,135,3601,stayers
2901900,20.0,72250.0,810.0,58000.0,912.0,39200.0,0.1770810810810811,36000.0,35000.0,73,1047,stayers
2902000,30.0,78600.0,860.0,74400.0,1000.0,40000.0,0.15428571428571428,40000.0,39900.0,35,824,stayers
2902100,20.0,67000.0,660.0,58000.0,627.0,36000.0,0.15062781593134994,35000.0,33000.0,13,380,stayers
2902200,15.0,66800.0,698.5,59800.0,672.0,31300.0,0.14616171954964174,30000.0,29100.0,21,520,stayers
2902300,15.0,51350.0,626.0,46100.0,530.0,31000.0,0.1501016949152542,28000.0,25250.0,25,517,stayers
2902400,20.0,49000.0,574.0,43000.0,515.0,28000.0,0.1663400576368876,25600.0,23400.0,19,324,stayers
2902500,18.5,47000.0,548.0,41600.0,489.0,28000.0,0.15402548725637183,25000.0,23100.0,15,478,stayers
2902600,20.0,62900.0,742.5,57400.0,833.0,35550.0,0.16647811764705883,33000.0,32000.0,39,1379,stayers
2902700,20.0,54300.0,750.0,50000.0,662.0,29000.0,0.1721163490471414,25000.0,25000.0,27,516,stayers
2902800,15.0,61300.0,718.0,56000.0,737.0,32250.0,0.15415384615384614,30000.0,30000.0,33,759,stayers
3000100,15.0,68800.0,673.0,61900.0,763.0,35900.0,0.16371134020618558,33600.0,30000.0,11,408,stayers
3000200,15.0,64600.0,754.0,55500.0,922.5,30800.0,0.18061855670103094,28000.0,25700.0,25,583,stayers
3000300,15.0,74700.0,737.5,65400.0,769.5,40000.0,0.1583617747440273,36000.0,32500.0,12,574,stayers
3000400,10.0,61300.0,650.0,55050.0,659.5,34600.0,0.16496326530612243,30000.0,25000.0,24,675,stayers
3000500,15.0,81900.0,850.0,74000.0,1050.5,40000.0,0.1737818181818182,35000.0,31000.0,13,641,stayers
3000690,13.0,70350.0,780.0,64500.0,641.0,36000.0,0.1449429657794677,34000.0,30000.0,52,1154,stayers
3100100,10.0,66500.0,760.0,59000.0,670.5,34300.0,0.14672392638036807,30000.0,28000.0,13,558,stayers
3100200,10.0,72225.0,679.0,67050.0,701.0,36750.0,0.13636363636363635,35000.0,32000.0,34,1138,stayers
3100300,15.0,71000.0,605.0,66100.0,724.0,37000.0,0.14716049382716048,35000.0,32000.0,12,596,stayers
3100400,10.0,68600.0,660.0,62000.0,677.0,36000.0,0.14305643627140138,31550.0,30000.0,13,547,stayers
3100500,13.0,75000.0,708.0,66350.0,740.0,38000.0,0.14816000000000001,35000.0,32000.0,12,633,stayers
3100600,15.0,70000.0,653.0,63000.0,675.5,38650.0,0.13575757575757574,36000.0,33000.0,17,895,stayers
3100701,20.0,77000.0,760.0,69785.0,948.0,40000.0,0.15687378640776697,37750.0,36000.0,8,592,stayers
3100702,20.0,99000.0,1030.0,92500.0,1406.0,48000.0,0.17475964793500337,45000.0,44500.0,10,604,stayers
3100800,15.0,89565.0,863.5,74000.0,1155.0,40000.0,0.17534448160535115,39300.0,37000.0,17,965,stayers
3100900,15.0,88500.0,980.0,78400.0,1246.5,42000.0,0.17395973154362415,40000.0,39000.0,57,1880,stayers
3200100,20.0,82200.0,1036.5,77200.0,1252.0,40000.0,0.18553904494382023,38000.0,35000.0,83,1802,stayers
3200200,20.0,72650.0,1105.0,68000.0,970.0,39100.0,0.1807972811342221,35000.0,34350.0,41,615,stayers
3200300,12.0,69200.0,792.0,62400.0,536.0,40000.0,0.13674418604651162,35500.0,35000.0,29,617,stayers
3200400,20.0,74700.0,1144.0,69400.0,1163.0,36000.0,0.1934375,35000.0,33100.0,408,7729,stayers
3300100,15.0,83890.0,850.0,72150.0,1087.0,39260.0,0.18069053708439897,35000.0,30750.0,34,708,stayers
3300290,20.0,101000.0,1130.0,93400.0,1566.0,48000.0,0.19286486486486487,45000.0,41300.0,150,4749,stayers
3300500,20.0,81655.0,1100.0,74680.0,1230.0,41000.0,0.2,36350.0,35000.0,17,659,stayers
3400190,20.0,91000.0,1070.0,80000.0,1510.0,40000.0,0.21755274261603375,35000.0,32000.0,114,1532,stayers
3400300,25.0,127600.0,1500.0,117000.0,2274.0,59945.0,0.2170632911392405,54000.0,50000.0,166,3972,stayers
3400400,22.0,85000.0,1280.0,81000.0,2057.0,40000.0,0.26194668319900805,36400.0,35000.0,91,1820,stayers
3400600,30.0,83800.0,1370.0,82800.0,2108.0,45700.0,0.23614035087719298,45000.0,43000.0,134,2747,stayers
3400800,30.0,143200.0,1400.0,132000.0,2110.0,65000.0,0.19307586206896551,60000.0,56000.0,28,778,stayers
3400900,30.0,113000.0,1440.0,104700.0,1885.0,50000.0,0.20935914268602562,49000.0,48000.0,172,3670,stayers
3401000,25.0,144000.0,1500.0,132600.0,2283.0,65000.0,0.19741463414634147,60000.0,60000.0,62,1497,stayers
3401100,25.0,131100.0,1371.5,122000.0,2062.5,59000.0,0.20413793103448277,52000.0,50000.0,136,3087,stayers
3401200,20.0,98000.0,1490.0,89200.0,1568.0,48000.0,0.21037037037037037,42000.0,40000.0,122,2309,stayers
3401300,30.0,101800.0,1190.0,92600.0,2221.0,45800.0,0.22868478260869565,43200.0,40000.0,222,3086,stayers
3401500,25.0,140800.0,1500.0,133000.0,2234.0,64000.0,0.19324955116696588,60000.0,58000.0,95,2390,stayers
3401600,30.0,107640.0,1341.0,100290.0,1768.0,50000.0,0.2010782608695652,48000.0,45000.0,44,794,stayers
3401700,30.0,101000.0,1100.0,97000.0,1725.0,50000.0,0.19764847295474058,48000.0,45000.0,30,629,stayers
3401800,25.0,110000.0,1290.0,100200.0,2162.0,46000.0,0.22641509433962265,42000.0,40000.0,122,2189,stayers
3402000,25.0,110000.0,1420.0,100700.0,1736.0,50100.0,0.19630314232902035,48000.0,46800.0,101,2340,stayers
3402100,25.0,98500.0,1090.0,88000.0,1643.0,46000.0,0.20576043068640648,42000.0,40000.0,113,2177,stayers
3402200,25.0,106000.0,1175.0,99800.0,1660.5,50000.0,0.20176140912730184,48000.0,46000.0,76,1379,stayers
3402300,20.0,115000.0,1300.0,101500.0,1741.5,50000.0,0.20119370591427022,45000.0,43000.0,69,1316,stayers
3402490,20.0,83700.0,1060.0,76200.0,1170.0,40000.0,0.19364782608695652,36000.0,35000.0,65,950,stayers
3500190,20.0,43700.0,643.0,41000.0,286.0,25000.0,0.10314606741573035,23000.0,22900.0,147,1012,stayers
3500300,15.0,58000.0,657.0,42000.0,504.0,35050.0,0.1666522678185745,32000.0,31100.0,24,420,stayers
3500400,10.0,61000.0,807.5,52240.0,574.0,31450.0,0.16152,27450.0,25000.0,26,344,stayers
3500500,20.0,69000.0,1011.0,62000.0,919.5,37350.0,0.17106430102405334,33100.0,31100.0,28,752,stayers
3500600,25.0,61800.0,975.0,56250.0,682.0,32000.0,0.1588732394366197,30000.0,29900.0,45,569,stayers
3500790,20.0,75200.0,945.0,65000.0,970.0,40000.0,0.17419354838709677,36000.0,34500.0,97,2216,stayers
3500900,10.0,47750.0,676.5,41000.0,438.5,30000.0,0.13900990099009902,25000.0,23000.0,11,262,stayers
3501000,15.0,56300.0,680.0,51700.0,616.0,28000.0,0.171,25700.0,25000.0,29,477,stayers
3501100,15.0,53050.0,757.0,49200.0,497.0,29400.0,0.14494878361075544,27000.0,25000.0,23,368,stayers
3501200,15.0,67555.0,937.0,64575.0,519.0,40000.0,0.12331288343558282,38000.0,35000.0,16,371,stayers
3600100,20.0,66600.0,720.0,60000.0,746.0,35000.0,0.14651162790697675,32000.0,32000.0,36,619,stayers
3600200,15.0,70800.0,780.0,63000.0,769.0,40000.0,0.1510691823899371,35000.0,33000.0,49,931,stayers
