puma,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
1703105,32575,9067,16945,6563,10206,9930,12439,20,3,90,1544,2124,1422,5164,2471,333,881,585,1385,15,1472,5517,2025,882,3582,1282,1778,3097,6370,7398,6643
1703106,74360,19978,39608,14774,18442,25592,30326,92,122,67,3615,7552,10030,10912,5482,1083,977,866,4606,786,7166,3782,5845,1064,7005,2392,916,8411,14096,16568,15307
1703107,65196,14960,35231,15005,15116,19044,31036,52,0,168,3708,5211,2902,6475,1214,1083,1719,363,3168,266,3814,16993,8874,1031,4515,2882,758,5235,12249,16073,16679
1703108,32449,6897,17800,7752,6983,9036,16430,147,0,41,2865,6209,2478,2480,3450,390,307,300,2123,2,1326,4156,1305,699,1935,1371,865,3184,7865,8289,6214
1703202,57338,13560,29179,14599,16395,17185,23758,4,0,27,2673,2090,2939,6703,884,877,1580,797,3415,159,3307,10008,8475,1670,4775,2568,4387,4270,9412,13246,16850
1703203,66539,13596,38072,14871,12344,15175,39020,131,35,255,1889,5034,3979,5545,955,1623,6310,784,14746,3109,3027,5387,4479,1244,5050,2427,530,4654,9980,14222,24087
1703204,71901,15216,37992,18693,16262,22458,33181,131,114,113,2833,4990,4685,8969,2172,1384,2427,897,9160,382,8011,5060,9514,1455,4872,3122,1610,6790,12960,16995,19940
1703205,147203,32752,80629,33822,30848,39140,77215,21,7,2118,4172,2638,4722,14524,3719,3946,12334,2766,14998,9147,20499,8980,20930,1621,14000,4473,1588,11911,23839,33512,45189
1703207,118148,21946,66085,30117,18421,36078,63649,21,16,18,8900,23623,19016,7113,10985,1369,2833,1995,5398,4567,12007,3160,7366,1421,4250,3144,946,14790,23250,29132,29030
1703208,81090,16851,43834,20405,15706,26374,39010,183,2,0,3798,14948,12799,9974,3594,639,1339,919,3989,913,4790,4228,9223,1401,4972,2111,1268,9615,15326,19391,19907
1703209,92980,20743,51860,20377,19755,26302,46923,34,0,722,2544,5377,6787,13459,2796,2060,6457,1091,9936,3154,5504,5941,14685,2140,6769,2283,1241,7339,15531,21579,27788
1703306,32626,7374,17286,7966,9132,11021,12473,68,60,22,1819,4511,1004,4483,1222,489,675,253,1073,1,1366,5976,3757,541,3335,1016,955,2892,6088,7895,8377
1703307,34225,6774,18508,8943,7891,11331,15003,55,0,367,1177,2384,1078,3147,710,143,480,318,689,28,5308,4922,6248,754,2107,982,3328,4233,6981,8358,7879
1703308,51372,10968,27779,12625,10580,16235,24557,148,1,1242,4010,7583,2380,6116,1468,681,3545,692,2323,1405,4320,4846,4381,810,3046,1813,562,5287,9148,11767,14202
1703309,98333,21506,53243,23584,19889,25300,53144,47,0,65,2837,24751,7354,11064,1494,1099,2470,1089,3851,1252,5522,7988,11509,3635,8224,2259,1823,9083,16493,22237,29014
1703310,112796,21017,65600,26179,16473,26438,69885,108,1,29,2707,12644,11129,14600,535,2191,7019,1893,14608,7391,8602,6724,8562,2488,7316,3330,919,9203,17751,24994,39831
1703401,62584,12560,33573,16451,15338,16864,30382,6,0,0,2664,6570,2366,5362,2403,1116,5663,576,4454,4891,2487,6678,7827,1747,5034,1784,956,5405,10531,14471,19617
1703407,93087,18928,49008,25151,21005,29638,42444,3,2,521,3526,11020,3453,11692,2886,630,1972,479,3174,590,13158,6864,22133,1924,4680,2130,2250,10943,17578,22739,22899
1703408,47884,11392,24909,11583,13759,17727,16398,107,3,3,912,2805,899,5849,405,645,1247,571,1985,29,3651,6273,11829,1063,5392,2320,1896,6473,8724,10904,10391
1703409,96476,20699,51770,24007,20153,29184,47139,42,136,720,5992,16526,8634,10331,16352,1276,1985,802,3175,782,4369,6075,5859,1677,6474,3382,1887,11518,20271,23347,20641
1703410,64283,16674,30928,16681,20515,21320,22448,37,1,21,3518,1878,2010,13773,2129,441,1967,870,2872,82,2059,7283,12537,1490,7007,2349,1959,5465,12173,15487,14484
1703411,73364,18206,36699,18459,20477,25672,27215,5,0,53,2663,4546,3374,13228,3490,766,1580,613,1573,189,4369,6428,16706,966,7810,2193,2812,7647,14879,17642,14990
1703412,29410,6492,15171,7747,9038,10068,10304,1,0,92,2049,1268,1431,3023,2060,220,837,663,468,128,2285,3197,5610,810,2879,940,1449,3144,6369,7554,5851
1703413,54156,12370,27843,13943,13948,18417,21791,204,0,25,2552,7482,2906,7443,3468,725,1083,525,1918,381,1850,5854,6942,283,5193,3202,2120,6933,11946,13286,9621
1703414,45670,9290,23957,12423,11872,14164,19634,72,8,144,914,5550,1656,5284,3552,654,679,511,913,188,1958,6712,10302,851,3423,1008,1291,5099,10438,12158,8685
1703415,58008,11604,30744,15660,12993,19378,25637,0,10,2,2721,8586,4796,7590,1112,705,1914,758,4246,1137,5449,4098,5510,1152,5156,2337,729,6378,10375,13318,16333
1703416,103199,20936,56257,26006,20267,27610,55322,13,0,112,3626,4120,5417,11217,1408,1350,5970,1551,9746,11636,5288,8551,14695,4718,8112,4057,1612,8540,15935,22668,35120
1703417,31106,7261,16384,7461,7433,10149,13524,13,22,0,1430,2517,1124,5414,368,379,577,313,1302,592,2500,864,6746,866,2399,1198,2482,3116,5506,7166,8057
1703418,92791,24134,49242,19415,23753,25506,43532,16,11,155,2830,2831,8920,12105,2580,2651,4701,907,11817,2062,11659,5339,5429,4143,11043,2995,597,7917,14756,19376,26608
1703419,106534,19543,59016,27975,19363,32760,54411,1,4,49,7258,14484,10565,6350,6442,3352,3686,1450,7151,1177,12495,4396,13589,1829,7390,3195,1671,11763,19986,25594,29648
1703420,93680,18705,49812,25163,20700,30619,42361,9,1,38,2522,5188,5500,9932,4132,893,3733,2000,4479,2427,7119,7196,24396,2210,6963,3070,1872,9409,16485,22021,27060
1703421,124474,28393,65543,30538,28748,37707,58019,33,0,151,2727,12277,4244,15519,1667,2915,2866,1272,7447,1228,5111,21092,23274,4093,10056,4082,4420,11992,20076,26757,37256
1703422,133651,26915,72679,34057,22301,42232,69118,0,1,169,4337,17527,7697,8580,34411,2350,4316,2774,5349,3984,8931,4827,6089,1044,15120,3147,2998,15789,25724,32141,33082
1703501,34470,7056,18771,8643,8902,13022,12546,2,0,0,139,2063,454,3400,188,146,700,1665,1275,279,501,6773,10836,557,3944,1442,106,4011,5998,7818,9587
1703502,55805,18613,27890,9302,17019,20656,18130,21,0,6,598,613,947,10074,2597,810,847,1538,2894,349,1663,1866,9776,4635,12328,4242,1,5543,9077,10887,11685
1703503,37021,8577,20623,7821,10928,13324,12769,2,0,0,519,1896,534,3778,651,1033,3308,923,3005,77,940,1522,12821,582,3670,1760,0,4288,5974,7895,10287
1703504,27825,6097,14554,7174,7628,11627,8570,0,0,0,1214,2466,2286,3643,441,1186,1130,504,1556,18,1558,1316,5542,1147,2369,1449,0,3942,5110,6079,6597
1703520,22100,4894,11419,5787,6392,8530,7178,0,0,3,1249,1791,744,3877,456,83,1434,903,1096,23,1949,1481,3695,76,2214,1020,6,2762,4283,4995,5166
1703521,29441,7107,15110,7224,9130,12001,8310,0,0,2,1396,3623,1431,5884,370,910,545,586,1263,14,5504,405,3746,52,2450,1258,2,4493,5763,6670,5408
1703522,33780,9699,17519,6562,8273,13171,12336,0,0,1055,1911,5234,1057,5501,1720,1336,1020,799,1390,11,2946,466,2512,448,5014,1359,1,4761,6258,6946,6116
1703523,37630,8028,20949,8653,7421,15086,15123,15,1,0,1896,6416,1680,3410,2385,1668,800,299,1517,10,2755,1796,7868,463,3326,1325,0,6191,7719,8573,7119
1703524,195784,47653,109779,38352,35453,58838,101493,68,16,19,4714,9348,10474,9889,4903,7405,17505,4064,21061,3474,31311,5908,31650,2407,19756,11104,708,21731,33018,42048,51334
1703525,652353,144222,382636,125495,89101,134246,429006,12,384,2505,4689,3729,11077,27263,16751,27238,83334,13585,132336,9975,52432,67287,49606,15587,56368,26724,51471,52388,100096,143806,211841
1703526,45166,9418,23801,11947,11127,18202,15837,29,11,2,997,10741,4708,5050,3602,135,1262,438,964,459,5964,1222,2427,375,4066,2700,14,8481,9625,9657,7985
1703527,31273,6871,16829,7573,7756,11813,11704,8,8,0,1381,3770,1722,3864,6672,219,741,1112,434,13,4453,1236,1419,87,3060,734,340,4662,7076,7453,5211
1703528,10844,2175,5996,2673,2558,4821,3465,0,4,0,319,413,343,2059,273,167,242,131,43,6,328,1004,4031,52,766,663,0,1544,2266,2720,2139
1703529,47388,9389,27088,10911,8359,13313,25716,0,0,7,429,710,377,3547,110,224,346,1836,794,575,1596,16992,14870,624,2961,1384,6,4664,8470,10936,13929
1703530,16519,4350,8273,3896,5483,6196,4840,0,0,803,568,613,262,3005,194,32,445,322,1108,19,904,2234,3198,158,1671,957,26,1828,3382,3731,3228
1703531,16119,3686,8159,4274,6083,6349,3687,51,0,0,453,938,298,3417,1932,40,669,165,109,3,144,1198,3986,78,1548,1090,0,2276,3686,4013,2458
1703532,21229,4457,11992,4780,3824,6747,10658,0,0,263,629,6310,1885,2183,1411,259,373,232,425,85,879,802,3187,202,1559,541,4,3024,4854,5424,3470
1703601,34408,7046,18367,8995,7632,11257,15519,368,10,0,3302,6545,1678,3217,572,304,584,198,1876,43,2263,5004,2462,749,1970,1162,2101,3378,7168,8729,8087
1703602,61854,15512,31453,14889,17104,21649,23101,260,27,109,3550,7762,3523,9446,896,733,1434,461,2291,827,4638,5983,8451,1439,6141,2380,1503,5471,11943,14970,13958
1703700,47908,12452,25348,10108,13119,14733,20056,142,27,1789,4342,4541,1666,8014,3776,406,715,477,1704,13,1688,6426,3832,737,4475,1682,1456,4197,10463,11541,9255
1800101,49479,8975,26836,13668,9671,14911,24897,0,46,383,2878,12642,2104,4036,1830,350,460,544,875,38,2394,4546,6385,3298,3090,1856,1724,5554,12707,13600,8643
1800102,38352,6594,21366,10392,8584,10789,18979,46,16,837,3356,7472,1617,3287,3175,175,420,482,781,87,1601,3607,5062,926,2228,1435,1742,3982,10352,10745,6679
1800103,61669,18572,29464,13633,20822,23109,17738,60,7,41,2867,2676,1868,12424,1402,838,1658,708,2291,1647,4028,3122,13307,957,8622,2306,840,5402,13431,14619,9645
1800104,44431,10721,22827,10883,13024,15282,16125,53,31,908,2583,1358,921,4768,460,554,1648,422,2694,691,1678,4166,9989,743,4988,1852,3924,3420,10051,11711,8528
1800200,64142,16644,32564,14934,18364,18936,26842,51,31,365,4934,10833,2592,7283,1956,636,1176,647,1967,334,3235,7582,9002,423,6317,2620,2158,4998,15194,16051,11255
1800300,40155,9391,20637,10127,10237,15344,14574,230,18,353,2003,7586,1372,5025,1066,346,897,378,760,136,1895,2859,5134,1559,3834,1322,3382,3490,10642,10318,6314
1800401,68424,14100,35951,18373,15895,22843,29686,7,5,206,2512,7554,3147,4689,2039,1137,1490,836,3347,1703,3132,15033,10666,588,5123,2017,3193,5563,16113,17644,15004
1800402,55692,14999,27488,13205,16939,20424,18329,125,1,12,2618,7549,2875,9082,1309,772,1891,897,1724,722,2825,4358,9252,527,6346,1757,1050,4467,13139,13786,9301
1800500,134489,34114,71741,28634,24757,45655,64077,228,55,99,3659,68180,6516,9378,3159,613,1855,898,2361,2413,5444,6198,11031,536,6792,2642,2432,15415,34953,31542,18465
1800600,68511,17217,35670,15624,15046,26123,27342,660,88,213,2248,30892,2330,5789,2407,605,849,440,1277,276,2073,4968,4380,327,4745,1633,2311,6244,19663,16654,8733
1800700,30182,6788,15291,8103,8236,11255,10691,1786,69,379,1663,5618,1367,3576,1874,429,797,178,505,101,985,3066,2962,192,2332,597,1706,2669,9063,7524,4138
1800800,57685,14189,29666,13830,13462,19661,24562,843,7,130,2146,22210,1888,5467,713,579,1053,310,948,626,3117,5219,4922,448,3812,1927,1320,4768,15547,14223,8958
1800900,50893,11976,26027,12890,12233,20363,18297,628,62,150,1839,17397,2064,4715,2502,908,1098,469,828,82,1822,3508,5914,163,3241,1634,1869,3948,15390,12981,6598
1801001,75674,17185,39973,18516,18395,26230,31049,14,59,347,2758,7603,3418,7273,1416,2789,5175,953,3142,1329,4621,6366,12460,851,7278,2655,5167,6017,17879,19792,14801
1801002,73729,21045,36569,16115,21925,26334,25470,0,0,51,4480,7247,5142,12199,3606,502,2839,1008,2383,422,5608,5364,10404,1206,8832,2246,190,5845,17117,17616,12106
1801003,40587,8734,22042,9811,7210,13190,20187,149,38,56,2508,12114,1600,1968,1888,164,767,291,940,685,1291,2058,10838,414,1631,1059,128,3009,10259,11383,7202
1801100,43796,10107,22879,10810,10223,17075,16498,986,75,233,1656,14646,1820,4062,2008,492,873,281,1223,48,1850,3859,3032,338,3017,1105,2192,4006,12582,10664,6437
1801200,88004,22037,46112,19855,21093,28783,38128,241,36,52,3152,16030,1956,9041,2035,809,1978,1419,2836,224,4562,18012,11968,581,8817,2156,2099,6379,19790,21183,18615
1801300,59667,13488,31138,15041,14624,20305,24738,597,54,115,2060,18845,1495,7107,1001,480,1279,419,1281,165,2600,4589,8186,149,5638,1415,2192,4818,15741,15550,10070
1801400,49426,12068,25054,12304,14150,19580,15696,926,169,213,1581,9553,1090,5150,2999,428,1294,448,806,561,1383,6465,8055,358,4162,1296,2489,3910,13512,12340,7596
1801500,30704,7096,15795,7813,8178,12902,9624,647,54,133,1581,8060,1319,3101,689,333,621,188,530,129,1200,2852,4461,268,2190,751,1597,2469,9102,7841,4196
1801600,26882,6003,13805,7074,7178,10136,9568,598,795,516,1245,6308,715,3207,731,361,510,205,458,60,301,2887,2205,141,2198,710,2731,2194,8059,6936,3690
1801700,48438,12288,24652,11498,13577,18377,16484,87,17,146,2172,6536,1305,5837,1480,404,1401,650,1195,392,2896,5258,8743,414,5846,1331,2328,3609,12162,12038,8341
1801801,45237,12346,23557,9334,11566,16392,17279,847,4,61,3013,3582,2815,9975,2933,586,1203,457,2223,282,2156,3808,3766,573,4491,1064,1398,3767,10306,10466,8352
1801802,100636,24719,55621,20296,23001,30695,46940,35,113,894,4478,2326,5492,10589,1067,2577,13796,3451,9668,2763,11349,4089,14942,1364,7783,2782,1078,7020,20298,23690,24909
1801803,34295,9455,17988,6852,10103,11637,12555,82,150,154,2582,2700,1223,5272,156,332,875,341,1508,147,1491,4490,5005,1291,4073,1022,1401,2511,7155,7960,7214
1801900,41726,10282,21543,9901,11628,15749,14349,187,3,23,1796,4789,1390,4998,2079,509,997,412,1159,443,2478,3647,6875,1279,4264,1151,3247,3412,10654,10583,6795
1802000,46817,12544,23444,10829,13403,17551,15863,111,32,168,1608,4399,1054,6240,1002,358,1807,685,2155,407,3250,6640,9198,465,4772,1083,1383,3329,11134,11433,8377
1802100,35636,8907,18126,8603,10124,13805,11707,198,141,298,2671,6456,687,4219,2409,307,660,272,887,22,1155,4219,4131,178,3545,1002,2179,2983,9630,8662,5454
1802200,70272,20773,36221,13278,20337,27920,22015,175,28,871,2830,3951,4122,13939,9310,398,967,462,1308,619,7869,3755,6790,692,7788,1924,2474,6385,16361,15808,10945
1802301,95946,21839,53856,20251,19906,33245,42795,14,6,61,3460,6903,8133,8264,7329,2080,2155,1551,5603,2890,13777,2342,20680,1060,6183,2604,851,8351,20988,24268,20500
1802302,74433,21092,38652,14689,21937,23903,28593,283,0,11,2420,1042,2070,10205,318,1951,6540,1790,8531,1116,9955,6301,7234,2001,8824,2665,1176,5829,14258,16750,16504
1802303,60276,15061,32254,12961,15349,20531,24396,2,0,0,2358,5029,3622,9203,1296,730,2287,1170,3765,468,5857,3092,13056,920,5113,1523,785,4905,12990,14607,12713
1802304,79412,17414,43144,18854,17072,24851,37489,45,21,77,3810,14127,4257,7510,14060,382,1932,1091,2646,385,9712,3988,6535,533,5207,1774,1320,7353,20120,20030,14495
1802305,206597,40403,118935,47259,31485,56724,118388,17,0,1969,6294,19308,4194,6101,5324,7001,13309,2900,17709,3644,11455,20051,37733,3756,14555,9130,22147,14624,42145,53104,56321
1802306,75843,18171,40573,17099,17230,27723,30890,33,0,112,5718,8536,5957,9071,7125,269,626,1152,2520,778,3995,3456,17209,418,6873,1913,82,7047,18325,19145,13155
1802307,45102,12875,22982,9245,13477,16020,15605,121,113,121,3456,1566,1967,8333,3521,265,1119,972,1388,542,2494,4573,5815,496,6322,1736,182,3814,10576,10531,7306
1802400,54566,15936,27472,11158,16117,20252,18197,66,15,128,2936,5820,2252,9496,3069,394,1211,564,1480,231,3798,4767,7546,404,6854,1656,1879,4119,12591,12739,9181
1802500,40599,9653,21779,9167,9536,14845,16218,270,70,90,2693,8861,1538,4264,1864,374,533,344,2241,218,2432,2968,4776,1057,3641,846,1519,3402,10728,10092,6724
1802600,41158,9570,21257,10331,10971,16502,13685,378,48,289,1102,8278,1356,4857,1066,397,1193,192,892,373,2076,3904,7604,180,3818,1256,1899,3332,11295,10555,6406
1802700,46894,11298,23538,12058,13092,18667,15135,459,296,263,3354,9458,972,5838,1574,558,1127,287,2211,137,913,4398,5906,232,5287,1199,2425,4018,13392,11697,6489
1802800,64045,17515,31972,14558,17139,21655,25251,109,277,414,2285,5835,1418,6689,927,1107,1242,1164,2298,465,2179,16580,8543,460,7832,2157,2064,4347,13481,14396,14306
1802900,71817,17515,38342,15960,15521,23686,32610,820,42,280,2370,24464,2527,7207,3203,515,1517,449,2260,855,4074,4338,8035,372,5120,1165,2204,5932,18255,17465,12650
1803000,41468,9789,21723,9956,9762,15597,16109,389,63,505,1448,12499,1091,4396,1897,271,692,264,657,400,2152,3291,5150,141,3329,989,1844,3243,11829,10379,6228
1803100,33788,8169,16976,8643,9258,13284,11246,216,103,252,1353,4760,554,3400,1271,398,934,181,768,1422,2475,2933,4559,2554,2936,974,1745,2355,9146,8425,5693
1803200,42837,9382,23038,10417,9321,13278,20238,404,893,724,2049,12609,1022,3674,1829,226,876,384,1230,32,3204,3494,4733,344,2699,1042,1369,3164,11729,11651,6911
1803300,111026,28013,56759,26254,29176,40572,41278,132,103,833,7392,12872,4853,12332,4738,1464,2220,1478,4481,3419,7960,8321,19116,2046,10544,4035,2687,8729,27064,27966,19254
1803400,64194,14393,32982,16819,15584,24532,24078,1179,1297,1107,2992,17123,2454,6214,2306,727,1259,412,1171,888,1424,5017,9045,746,4344,1502,2987,5139,18755,16610,9297
1803500,46658,11262,24122,11274,11954,19076,15628,180,91,164,2547,9036,1242,5107,795,377,1058,390,1826,181,1490,4095,8938,1736,4445,1174,1786,3858,12100,11751,7687
1803600,54320,13716,28069,12535,12864,22102,19354,35,89,196,2410,9132,1803,9246,4501,288,2209,550,1136,209,3288,2627,5948,555,5667,1314,3117,4753,13879,13598,8374
1900100,59286,14299,28866,16121,16233,20290,22763,3566,113,326,3213,10592,3287,5833,1770,796,1926,400,1473,420,1776,6237,8990,520,4515,1414,2119,3989,13976,16311,10711
1900200,53018,12048,25973,14997,13495,17817,21706,1078,134,307,2414,10598,2555,6073,1722,734,1883,311,1359,349,1397,4433,9284,825,3413,1829,2320,3132,12959,15658,9221
1900400,47065,10527,22734,13804,12723,15795,18547,1640,348,246,2431,7700,2569,5330,915,395,2395,206,1000,434,665,6511,7365,457,2758,1256,2444,2689,12355,12918,8576
1900500,77279,20690,40098,16491,18840,25018,33421,191,47,267,2609,15104,2592,9382,3092,641,2369,874,2892,864,4497,7925,11299,515,6406,2936,2777,5264,16796,19728,14801
1900600,52328,11856,25951,14521,13012,16967,22349,2162,195,390,3533,7946,3638,6138,1975,959,1583,263,1050,686,943,5801,7424,306,3049,1209,3078,3492,12681,15258,9041
1900700,79154,19569,39588,19997,20131,25840,33183,670,281,152,3448,12934,4374,9115,2943,1096,5350,519,3135,826,2429,7591,12189,1622,5830,2261,2389,4800,20111,20375,14299
1900800,56458,13180,28957,14321,13938,18726,23794,566,207,559,2775,14039,1757,5835,2420,600,1465,405,1817,817,3801,5195,6726,494,3596,1296,2088,4464,14403,14869,9542
1900900,92413,23467,47817,21129,24493,30225,37695,155,15,312,6040,11611,4101,12902,2906,712,2775,883,3111,2255,5950,7156,13836,1051,10133,3606,2903,7173,21318,23693,16762
1901000,134812,32551,73192,29069,31103,37716,65993,168,110,1580,7027,19553,5228,14819,9134,4031,8736,1749,5402,1239,9166,11251,16300,1803,9349,4173,3994,8292,28491,35138,30340
1901100,87652,24708,44346,18598,20786,25007,41859,130,104,91,3016,5235,1358,9498,4602,637,2623,755,2586,407,3625,19769,19875,580,8275,1817,2669,5152,15593,19859,22340
1901200,49463,11627,25091,12745,12060,16191,21212,1459,47,259,2123,13879,1781,5802,1040,314,1523,219,748,197,1468,5570,5992,265,3360,1145,2272,4087,11946,13098,8705
1901300,56356,15848,27344,13164,14079,15241,27036,1505,95,171,2923,5135,1488,6082,1311,890,1029,775,2200,746,2165,11098,7930,688,4940,1293,3892,2830,10233,13415,14030
1901400,51579,12169,26400,13010,12788,15935,22856,810,169,151,3136,11870,1819,6311,848,530,1201,304,1519,298,1299,6714,6686,558,3414,1203,2739,3433,12461,13373,10143
1901500,136505,36214,73587,26704,31833,37133,67539,148,63,198,6658,4245,7286,20034,3330,2995,24187,2374,10718,4027,9111,7956,14618,2512,10116,3953,1976,8070,24361,32640,35220
1901600,59541,16042,31126,12373,14833,18553,26155,108,30,61,4851,6618,5154,9841,3009,230,823,718,2130,1371,2222,5399,4562,1292,6651,2520,1951,4308,13098,14818,11275
1901700,141929,31577,79293,31059,26581,38157,77191,51,8,449,6414,6319,5077,10162,4160,3388,24182,1957,7283,2972,8428,8433,26122,2387,9977,3781,10379,9026,26372,36660,38294
1901800,36837,8669,17897,10271,9726,13676,13435,1567,95,467,1284,6895,1664,3996,2428,326,1071,242,713,219,759,4113,5590,290,2269,867,1982,2470,9427,10259,6012
1901900,51842,11672,25122,15048,12958,18127,20757,1686,112,286,1951,10286,3589,5720,2176,486,2313,201,1030,122,1063,5507,8168,574,2774,1075,2723,4203,12429,14488,9050
1902000,62813,16004,31514,15295,16984,20591,25238,468,48,412,3253,8733,2914,8649,2984,694,1647,543,1289,976,3579,5441,9519,899,6331,1965,2469,5299,13982,16231,11297
1902100,69618,16840,34731,18047,17691,25992,25935,1226,96,511,3060,9132,3397,9046,3080,1220,2002,700,1520,439,2072,6859,11856,452,7626,1919,3405,5702,16906,18356,11814
1902200,47795,11297,23898,12600,12396,16923,18476,965,87,285,2607,8714,1921,6118,1675,532,1897,258,1096,317,1488,5677,6843,261,3686,1417,1951,3716,11580,12664,8538
1902300,50564,11201,26234,13129,12478,18312,19774,303,55,354,2379,12650,1467,5893,2782,401,1156,360,845,206,2143,4545,7288,696,3398,1418,2225,3918,13062,14004,8379
